id_Entry,coord_lon,coord_lat,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_feels_like,main_pressure,main_humidity,main_temp_min,main_temp_max,main_sea_level,main_grnd_level,wind_speed,wind_deg,wind_gust,clouds_all,visibility,rain_1h,rain_3h,snow_1h,snow_3h,dt,sys_type,sys_id,sys_message,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod,data_entry_timestamp
2966,-6.27,53.34,803,Clouds,broken clouds,04n,stations,4,-2,1027,78,3,4,,,7.2,100,,75,10000,,,,,3/21/2020 4:23,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 4:30
2967,-6.27,53.34,803,Clouds,broken clouds,04n,stations,4,-2,1027,79,3,4,,,7.2,100,,75,10000,,,,,3/21/2020 4:30,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 4:40
2968,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-3,1027,79,1,5,,,7.2,100,,75,10000,,,,,3/21/2020 4:40,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 4:50
2969,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-1,1027,80,1,5,,,5.7,100,,75,10000,,,,,3/21/2020 4:58,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 5:00
2970,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-1,1027,80,1,5,,,5.7,100,,75,10000,,,,,3/21/2020 5:07,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 5:10
2971,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-2,1027,80,1,5,,,6.2,100,,75,10000,,,,,3/21/2020 5:16,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 5:20
2972,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-2,1027,80,1,5,,,6.2,100,,75,10000,,,,,3/21/2020 5:24,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 5:30
2973,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-2,1027,80,1,5,,,6.2,100,,75,10000,,,,,3/21/2020 5:30,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 5:40
2974,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-2,1027,80,2,5,,,6.2,100,,75,10000,,,,,3/21/2020 5:42,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 5:50
2975,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-2,1027,80,2,5,,,6.2,100,,75,10000,,,,,3/21/2020 5:54,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 6:00
2976,-6.27,53.34,803,Clouds,broken clouds,04n,stations,3,-2,1027,80,2,5,,,6.2,100,,75,10000,,,,,3/21/2020 6:08,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 6:10
2977,-6.27,53.34,803,Clouds,broken clouds,04n,stations,4,-1,1026,79,2,5,,,5.7,100,,75,10000,,,,,3/21/2020 6:14,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 6:20
2978,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,79,2,4,,,5.7,100,,75,10000,,,,,3/21/2020 6:27,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 6:30
2979,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,79,2,4,,,5.7,100,,75,10000,,,,,3/21/2020 6:27,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 6:40
2980,-6.27,53.34,803,Clouds,broken clouds,04d,stations,3,-1,1026,80,3,4,,,5.7,100,,75,10000,,,,,3/21/2020 6:46,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 6:50
2981,-6.27,53.34,803,Clouds,broken clouds,04d,stations,3,-1,1026,80,3,4,,,5.7,100,,75,10000,,,,,3/21/2020 6:57,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 7:00
2982,-6.27,53.34,803,Clouds,broken clouds,04d,stations,3,-1,1026,80,3,4,,,5.7,100,,75,10000,,,,,3/21/2020 7:00,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 7:10
2983,-6.27,53.34,803,Clouds,broken clouds,04d,stations,3,-1,1026,80,3,4,,,5.7,110,,75,10000,,,,,3/21/2020 7:17,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 7:20
2984,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,80,3,4,,,5.7,110,,75,10000,,,,,3/21/2020 7:27,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 7:30
2985,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,80,3,4,,,5.7,110,,75,10000,,,,,3/21/2020 7:27,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 7:40
2986,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,75,3,4,,,6.2,100,,75,10000,,,,,3/21/2020 7:50,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 7:50
2987,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,75,3,4,,,6.2,100,,75,10000,,,,,3/21/2020 7:52,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 8:00
2988,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,75,3,5,,,6.2,100,,75,10000,,,,,3/21/2020 8:05,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 8:10
2989,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,75,3,5,,,5.7,110,,75,10000,,,,,3/21/2020 8:16,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 8:20
2990,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,75,3,5,,,5.7,110,,75,10000,,,,,3/21/2020 8:22,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 8:30
2991,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-1,1026,75,4,5,,,5.7,110,,75,10000,,,,,3/21/2020 8:33,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 8:40
2992,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-2,1026,75,4,5,,,7.2,100,,75,10000,,,,,3/21/2020 8:49,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 8:50
2993,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-2,1026,75,4,5,,,7.2,100,,75,10000,,,,,3/21/2020 8:50,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 9:00
2994,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-2,1026,75,4,5,,,7.2,100,,75,10000,,,,,3/21/2020 9:05,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 9:10
2995,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-2,1026,75,4,5,,,7.2,110,,75,10000,,,,,3/21/2020 9:16,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 9:20
2996,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-2,1026,75,4,5,,,7.2,110,,75,10000,,,,,3/21/2020 9:20,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 9:30
2997,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-2,1026,75,4,5,,,7.2,110,,75,10000,,,,,3/21/2020 9:32,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 9:40
2998,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-2,1026,75,4,5,,,7.2,110,,75,10000,,,,,3/21/2020 9:45,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 9:50
2999,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-2,1026,75,4,5,,,7.2,110,,75,10000,,,,,3/21/2020 9:54,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 10:00
3000,-6.27,53.34,803,Clouds,broken clouds,04d,stations,4,-2,1026,75,4,5,,,7.2,110,,75,10000,,,,,3/21/2020 10:00,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 10:10
3001,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1026,68,4,5,,,6.7,110,,75,10000,,,,,3/21/2020 10:17,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 10:20
3002,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1026,68,4,5,,,6.7,110,,75,10000,,,,,3/21/2020 10:17,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 10:30
3003,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1026,60,4,5,,,6.7,110,,75,10000,,,,,3/21/2020 10:40,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 10:40
3004,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1026,60,4,5,,,6.7,110,,75,10000,,,,,3/21/2020 10:39,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 10:50
3005,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,70,4,5,,,6.7,110,,75,10000,,,,,3/21/2020 10:59,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 11:00
3006,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,70,4,5,,,6.7,110,,75,10000,,,,,3/21/2020 10:59,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 11:10
3007,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,60,4,5,,,6.2,110,,75,10000,,,,,3/21/2020 11:19,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 11:20
3008,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,60,4,5,,,6.2,110,,75,10000,,,,,3/21/2020 11:30,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 11:30
3009,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,60,4,5,,,6.2,110,,75,10000,,,,,3/21/2020 11:30,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 11:40
3010,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,60,4,6,,,6.2,110,,75,10000,,,,,3/21/2020 11:40,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 11:50
3011,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,0,1025,60,4,6,,,5.7,120,,75,10000,,,,,3/21/2020 11:57,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 12:00
3012,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,0,1025,60,4,6,,,5.7,120,,75,10000,,,,,3/21/2020 12:05,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 12:10
3013,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,56,4,6,,,6.2,120,,75,10000,,,,,3/21/2020 12:14,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 12:20
3014,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,56,4,6,,,6.2,120,,75,10000,,,,,3/21/2020 12:16,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 12:30
3015,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,56,4,6,,,6.2,120,,75,10000,,,,,3/21/2020 12:30,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 12:40
3016,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,60,4,6,,,6.2,110,,75,10000,,,,,3/21/2020 12:48,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 12:50
3017,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,60,4,5,,,6.2,110,,75,10000,,,,,3/21/2020 12:51,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 13:00
3018,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1025,60,4,5,,,6.2,110,,75,10000,,,,,3/21/2020 13:05,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 13:10
3019,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,0,1025,60,4,6,,,5.7,110,,75,10000,,,,,3/21/2020 13:16,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 13:20
3020,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,0,1025,60,4,6,,,5.7,110,,75,10000,,,,,3/21/2020 13:26,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 13:30
3021,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1024,56,5,6,,,7.2,100,,75,10000,,,,,3/21/2020 13:39,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 13:40
3022,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1024,56,5,6,,,7.2,100,,75,10000,,,,,3/21/2020 13:48,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 13:50
3023,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1024,56,5,6,,,7.2,100,,75,10000,,,,,3/21/2020 13:57,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 14:00
3024,-6.27,53.34,803,Clouds,broken clouds,04d,stations,5,-1,1024,56,5,6,,,7.2,100,,75,10000,,,,,3/21/2020 13:59,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 14:10
3025,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1024,65,5,7,,,6.7,100,,75,10000,,,,,3/21/2020 14:08,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 14:20
3026,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1024,65,5,7,,,6.7,100,,75,10000,,,,,3/21/2020 14:27,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 14:30
3027,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1024,65,5,7,,,6.7,100,,75,10000,,,,,3/21/2020 14:27,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 14:40
3028,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1023,65,5,7,,,7.2,100,,75,10000,,,,,3/21/2020 14:48,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 14:50
3029,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1023,65,5,7,,,7.2,100,,75,10000,,,,,3/21/2020 14:58,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 15:00
3030,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1023,65,5,7,,,7.2,100,,75,10000,,,,,3/21/2020 15:00,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 15:10
3031,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1023,56,5,7,,,6.2,100,,75,10000,,,,,3/21/2020 15:12,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 15:20
3032,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1023,56,5,7,,,6.2,100,,75,10000,,,,,3/21/2020 15:25,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 15:30
3033,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,0,1023,56,6,7,,,6.2,100,,75,10000,,,,,3/21/2020 15:37,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 15:40
3034,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,1,1023,70,6,7,,,5.1,90,,75,10000,,,,,3/21/2020 15:41,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 15:50
3035,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,1,1023,70,6,7,,,5.1,90,,75,10000,,,,,3/21/2020 16:00,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 16:00
3036,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,1,1023,70,6,7,,,5.1,90,,75,10000,,,,,3/21/2020 16:00,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 16:10
3037,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,1,1023,70,6,7,,,4.6,90,,75,10000,,,,,3/21/2020 16:15,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 16:20
3038,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,1,1023,70,6,7,,,4.6,90,,75,10000,,,,,3/21/2020 16:26,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 16:30
3039,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,2,1023,70,6,7,,,4.6,90,,75,10000,,,,,3/21/2020 16:38,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 16:40
3040,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,2,1023,70,6,7,,,4.1,90,,75,10000,,,,,3/21/2020 16:49,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 16:50
3041,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,2,1023,70,6,7,,,4.1,90,,75,10000,,,,,3/21/2020 16:56,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 17:00
3042,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,2,1023,70,6,7,,,4.1,90,,75,10000,,,,,3/21/2020 16:56,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 17:10
3043,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,2,1023,70,6,7,,,3.6,90,,75,10000,,,,,3/21/2020 17:17,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 17:20
3044,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,2,1023,70,6,7,,,3.6,90,,75,10000,,,,,3/21/2020 17:29,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 17:30
3045,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,2,1023,70,6,7,,,3.6,90,,75,10000,,,,,3/21/2020 17:27,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 17:40
3046,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,2,1023,70,6,7,,,3.6,90,,75,10000,,,,,3/21/2020 17:40,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 17:50
3047,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,2,1023,65,6,7,,,3.6,90,,75,10000,,,,,3/21/2020 17:52,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 18:00
3048,-6.27,53.34,803,Clouds,broken clouds,04d,stations,7,2,1023,65,6,7,,,3.6,90,,75,10000,,,,,3/21/2020 18:03,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 18:10
3049,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,3,1023,75,6,7,,,3.1,90,,75,10000,,,,,3/21/2020 18:15,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 18:20
3050,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,3,1023,75,6,7,,,3.1,90,,75,10000,,,,,3/21/2020 18:24,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 18:30
3051,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,3,1023,75,6,7,,,3.1,90,,75,10000,,,,,3/21/2020 18:36,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 18:40
3052,-6.27,53.34,803,Clouds,broken clouds,04d,stations,6,3,1023,75,6,7,,,3.1,90,,75,10000,,,,,3/21/2020 18:36,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 18:50
3053,-6.27,53.34,803,Clouds,broken clouds,04n,stations,7,2,1023,61,6,7,,,4.1,110,,75,10000,,,,,3/21/2020 18:53,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 19:00
3054,-6.27,53.34,803,Clouds,broken clouds,04n,stations,7,2,1023,61,6,7,,,4.1,110,,75,10000,,,,,3/21/2020 19:03,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 19:10
3055,-6.27,53.34,803,Clouds,broken clouds,04n,stations,6,2,1023,70,6,7,,,4.1,120,,75,10000,,,,,3/21/2020 19:09,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 19:20
3056,-6.27,53.34,803,Clouds,broken clouds,04n,stations,6,2,1023,70,6,7,,,4.1,120,,75,10000,,,,,3/21/2020 19:22,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 19:30
3057,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,2,1024,75,5,7,,,4.1,110,,90,10000,,,,,3/21/2020 19:40,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 19:40
3058,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,2,1024,75,5,7,,,4.1,110,,90,10000,,,,,3/21/2020 19:47,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 19:50
3059,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,2,1024,75,5,7,,,4.1,110,,90,10000,,,,,3/21/2020 19:54,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 20:00
3060,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,2,1024,75,5,7,,,4.1,110,,90,10000,,,,,3/21/2020 20:02,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 20:10
3061,-6.27,53.34,803,Clouds,broken clouds,04n,stations,6,2,1024,70,5,7,,,3.1,130,,75,10000,,,,,3/21/2020 20:19,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 20:20
3062,-6.27,53.34,803,Clouds,broken clouds,04n,stations,6,2,1024,70,5,7,,,3.1,130,,75,10000,,,,,3/21/2020 20:20,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 20:30
3063,-6.27,53.34,803,Clouds,broken clouds,04n,stations,6,2,1024,70,5,7,,,3.1,130,,75,10000,,,,,3/21/2020 20:35,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 20:40
3064,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,1,1024,61,5,7,,,5.1,130,,90,10000,,,,,3/21/2020 20:42,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 20:50
3065,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,1,1024,61,5,7,,,5.1,130,,90,10000,,,,,3/21/2020 20:55,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 21:00
3066,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,1,1024,61,5,7,,,5.1,130,,90,10000,,,,,3/21/2020 20:55,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 21:10
3067,-6.27,53.34,803,Clouds,broken clouds,04n,stations,6,1,1024,52,5,7,,,5.1,140,,75,10000,,,,,3/21/2020 21:14,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 21:20
3068,-6.27,53.34,803,Clouds,broken clouds,04n,stations,6,1,1024,52,5,7,,,5.1,140,,75,10000,,,,,3/21/2020 21:25,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 21:30
3069,-6.27,53.34,803,Clouds,broken clouds,04n,stations,6,1,1024,52,5,7,,,5.1,140,,75,10000,,,,,3/21/2020 21:25,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 21:40
3070,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,1,1024,52,5,7,,,4.6,140,,100,10000,,,,,3/21/2020 21:42,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 21:50
3071,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,1,1024,52,5,7,,,4.6,140,,100,10000,,,,,3/21/2020 21:49,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 22:00
3072,-6.27,53.34,804,Clouds,overcast clouds,04n,stations,6,1,1024,52,5,7,,,4.6,140,,100,10000,,,,,3/21/2020 22:00,1,1565,,IE,3/21/2020 6:24,3/21/2020 18:39,0,2964574,Dublin,200,3/21/2020 22:10
